id,name,time,creator,level,placeOfOrigin,museum,type,size,material,description,collectionUrl,imageUrl
2135,观音小像,唐,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679469766873088,https://www.chnmus.net/webfile/collection_img/_38789_/41000002_38789_A_1.JPG
2136,观音小像,唐,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679467925573632,https://www.chnmus.net/webfile/collection_img/_38787_/41000002_38787_A_1.JPG
2137,观音小像,唐,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679468961566720,https://www.chnmus.net/webfile/collection_img/_38788_/41000002_38788_A_1.JPG
2138,观音小像,唐,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679471469760512,https://www.chnmus.net/webfile/collection_img/_38791_/41000002_38791_A_1.JPG
2139,观音小像,唐,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679470664454144,https://www.chnmus.net/webfile/collection_img/_38790_/41000002_38790_A_1.JPG
2140,力士小像,唐,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679463815155712,https://www.chnmus.net/webfile/collection_img/_38782_/41000002_38782_A_1.JPG
2141,观音小像,唐,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679467036381184,https://www.chnmus.net/webfile/collection_img/_38786_/41000002_38786_A_1.JPG
2142,阿难小像,唐,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679465367048192,https://www.chnmus.net/webfile/collection_img/_38784_/41000002_38784_A_1.JPG
2143,俗家女弟子小像,唐,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679466184937472,https://www.chnmus.net/webfile/collection_img/_38785_/41000002_38785_A_1.JPG
2144,阿难小像,唐,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679464595296256,https://www.chnmus.net/webfile/collection_img/_38783_/41000002_38783_A_1.JPG
2145,天王小像,唐,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679462133239808,https://www.chnmus.net/webfile/collection_img/_38780_/41000002_38780_A_1.JPG
2146,释迦小像,隋,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679459214004224,https://www.chnmus.net/webfile/collection_img/_38777_/41000002_38777_A_1.JPG
2147,天王小像,唐,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679460216442880,https://www.chnmus.net/webfile/collection_img/_38778_/41000002_38778_A_1.JPG
2148,力士小像,唐,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679462972100608,https://www.chnmus.net/webfile/collection_img/_38781_/41000002_38781_A_1.JPG
2149,天王小像,唐,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679461143384064,https://www.chnmus.net/webfile/collection_img/_38779_/41000002_38779_A_1.JPG
2150,释迦小像,隋,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679458249314304,https://www.chnmus.net/webfile/collection_img/_38776_/41000002_38776_A_1.JPG
2151,观音小像,隋,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679455028088832,https://www.chnmus.net/webfile/collection_img/_38772_/41000002_38772_A_1.JPG
2152,观音小像,隋,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679455845978112,https://www.chnmus.net/webfile/collection_img/_38773_/41000002_38773_A_1.JPG
2153,释迦小像,隋,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679457402064896,https://www.chnmus.net/webfile/collection_img/_38775_/41000002_38775_A_1.JPG
2154,观音小像,隋,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679456617730048,https://www.chnmus.net/webfile/collection_img/_38774_/41000002_38774_A_1.JPG
2155,释迦小像,隋,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679452008189952,https://www.chnmus.net/webfile/collection_img/_38769_/41000002_38769_A_1.JPG
2156,释迦小像,隋,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679451043500032,https://www.chnmus.net/webfile/collection_img/_38768_/41000002_38768_A_1.JPG
2157,观音小像,隋,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679453874655232,https://www.chnmus.net/webfile/collection_img/_38771_/41000002_38771_A_1.JPG
2158,释迦小像,隋,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679452943519744,https://www.chnmus.net/webfile/collection_img/_38770_/41000002_38770_A_1.JPG
2159,一佛二子弟小像,隋,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679449118314496,https://www.chnmus.net/webfile/collection_img/_38766_/41000002_38766_A_1.JPG
2160,释迦小坐像,唐,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679447390261248,https://www.chnmus.net/webfile/collection_img/_38764_/41000002_38764_A_1.JPG
2161,释迦小像,隋,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679450137530368,https://www.chnmus.net/webfile/collection_img/_38767_/41000002_38767_A_1.JPG
2162,释迦小坐像,南北朝,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679448203956224,https://www.chnmus.net/webfile/collection_img/_38765_/41000002_38765_A_1.JPG
2163,天王小像,南北朝,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679444202590208,https://www.chnmus.net/webfile/collection_img/_38761_/41000002_38761_A_1.JPG
2164,七佛并坐小像,南北朝,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679445100171264,https://www.chnmus.net/webfile/collection_img/_38762_/41000002_38762_A_1.JPG
2165,观音小像,南北朝,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679443225317376,https://www.chnmus.net/webfile/collection_img/_38760_/41000002_38760_A_1.JPG
2166,七佛并坐小像,南北朝,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679446182301696,https://www.chnmus.net/webfile/collection_img/_38763_/41000002_38763_A_1.JPG
2167,鎏金菩萨小像,南北朝,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679439748239360,https://www.chnmus.net/webfile/collection_img/_38756_/41000002_38756_A_1.JPG
2168,观音小像,南北朝,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679440557740032,https://www.chnmus.net/webfile/collection_img/_38757_/41000002_38757_A_1.JPG
2169,鎏金菩萨小像,南北朝,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679438838075392,https://www.chnmus.net/webfile/collection_img/_38755_/41000002_38755_A_1.JPG
2170,观音小像,南北朝,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679438150209536,https://www.chnmus.net/webfile/collection_img/_38754_/41000002_38754_A_1.JPG
2171,观音小像,南北朝,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679441325297664,https://www.chnmus.net/webfile/collection_img/_38758_/41000002_38758_A_1.JPG
2172,观音小像,南北朝,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679442222878720,https://www.chnmus.net/webfile/collection_img/_38759_/41000002_38759_A_1.JPG
2173,观音小像,南北朝,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679435809787904,https://www.chnmus.net/webfile/collection_img/_38750_/41000002_38750_A_1.JPG
2174,观音小像,南北朝,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679437403623424,https://www.chnmus.net/webfile/collection_img/_38753_/41000002_38753_A_1.JPG
2175,观音小像,南北朝,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679434622799872,https://www.chnmus.net/webfile/collection_img/_38748_/41000002_38748_A_1.JPG
2176,观音小像,南北朝,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679436833198080,https://www.chnmus.net/webfile/collection_img/_38752_/41000002_38752_A_1.JPG
2177,观音小像,南北朝,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679436355047424,https://www.chnmus.net/webfile/collection_img/_38751_/41000002_38751_A_1.JPG
2178,观音小像,南北朝,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679435226779648,https://www.chnmus.net/webfile/collection_img/_38749_/41000002_38749_A_1.JPG
2179,观音小像,南北朝,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679432747945984,https://www.chnmus.net/webfile/collection_img/_38746_/41000002_38746_A_1.JPG
2180,观音小像,南北朝,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679431124750336,https://www.chnmus.net/webfile/collection_img/_38744_/41000002_38744_A_1.JPG
2181,观音小像,南北朝,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679433716830208,https://www.chnmus.net/webfile/collection_img/_38747_/41000002_38747_A_1.JPG
2182,观音小像,南北朝,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679431917473792,https://www.chnmus.net/webfile/collection_img/_38745_/41000002_38745_A_1.JPG
2183,观音小像,南北朝,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679430277500928,https://www.chnmus.net/webfile/collection_img/_38743_/41000002_38743_A_1.JPG
2184,观音小像,南北朝,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679427857387520,https://www.chnmus.net/webfile/collection_img/_38740_/41000002_38740_A_1.JPG
2185,观音小像,南北朝,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679426150305792,https://www.chnmus.net/webfile/collection_img/_38738_/41000002_38738_A_1.JPG
2186,观音小像,南北朝,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679428700442624,https://www.chnmus.net/webfile/collection_img/_38741_/41000002_38741_A_1.JPG
2187,观音小像,南北朝,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679429468000256,https://www.chnmus.net/webfile/collection_img/_38742_/41000002_38742_A_1.JPG
2188,观音小像,南北朝,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679426943029248,https://www.chnmus.net/webfile/collection_img/_38739_/41000002_38739_A_1.JPG
2189,观音小像,南北朝,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679424510332928,https://www.chnmus.net/webfile/collection_img/_38736_/41000002_38736_A_1.JPG
2190,观音小像,南北朝,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679425307250688,https://www.chnmus.net/webfile/collection_img/_38737_/41000002_38737_A_1.JPG
2191,观音小像,南北朝,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679422832611328,https://www.chnmus.net/webfile/collection_img/_38733_/41000002_38733_A_1.JPG
2192,观音小像,南北朝,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679421976973312,https://www.chnmus.net/webfile/collection_img/_38732_/41000002_38732_A_1.JPG
2193,观音小像,南北朝,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679423654694912,https://www.chnmus.net/webfile/collection_img/_38734_/41000002_38734_A_1.JPG
2194,观音小像,南北朝,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679420097925120,https://www.chnmus.net/webfile/collection_img/_38730_/41000002_38730_A_1.JPG
2195,观音小像,南北朝,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679418495700992,https://www.chnmus.net/webfile/collection_img/_38728_/41000002_38728_A_1.JPG
2196,观音小像,南北朝,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679417707171840,https://www.chnmus.net/webfile/collection_img/_38727_/41000002_38727_A_1.JPG
2197,观音小像,南北朝,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679419280035840,https://www.chnmus.net/webfile/collection_img/_38729_/41000002_38729_A_1.JPG
2198,观音小像,南北朝,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679421020672000,https://www.chnmus.net/webfile/collection_img/_38731_/41000002_38731_A_1.JPG
2199,观音小造像,南北朝,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679416927031296,https://www.chnmus.net/webfile/collection_img/_38726_/41000002_38726_A_1.JPG
2200,观音小造像,南北朝,未知,普通,未知,河南博物院,雕塑造像,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066679414452391936,https://www.chnmus.net/webfile/collection_img/_38723_/41000002_38723_A_1.JPG
